"Regions","CountryCode","Countries","Name","Document","SectorType","Sectors","ITCCode","INTCode" ,"year","counterpart","document_type","itc","start","end","document_description","poverty_reduction","gender","youth","environment","regional_integration","trade_finance","trade_information","quality","tvet","country_owned","trade_promotion","trade_focus","nec","allocated_resources","participatory","update","action_plan","trade_facilitation","sector_category","Downloadable by ITC only","Regional","Link","sme","Innovation_focus","sdg","investment"
"Asia","AFG","Afghanistan","Country Partnership Framework: The Islamic Republic of Afghanistan (2017-2020)","636356389079797152_108727-REVISED-PUBLIC-Afghanistan-CPF-27-Oct-final-12082016","Service","Electricity","S7","1.F.j" ,"2016 ","The World Bank Group ","PRSP ","false ","2017 ","2020 ","This Country Partnership Framework (CPF) covers the four-year period, from FY 2017 through FY 2020. The CPF sets out a medium-term strategic framework that is intended to be flexible and responsive to the rapidly evolving situation in Afghanistan. It is aligned with country priorities as outlined in the government’s “Realizing Self-Reliance: Commitments to Reforms and Renewed Partnership” paper presented to the London Afghanistan Conference in December 2014 and draft National Peace and Development Framework (ANPDF). It is based on the findings and recommendations of the Systematic Country Diagnostic (SCD), which was completed in February 2016. ","true ","true ","true ","false ","false ","true ","false ","false ","false ","false ","false ","false ","false ","false ","false ","14 Jul 2017 ","true ","true "," ","true ","false ","http://documents.worldbank.org/curated/en/163401481660770129/pdf/108727-REVISED-PUBLIC-Afghanistan-CPF-27-Oct-final-12082016.pdf ","true ","false ","false "
"Asia","AFG","Afghanistan","Country Partnership Framework: The Islamic Republic of Afghanistan (2017-2020)","636356389079797152_108727-REVISED-PUBLIC-Afghanistan-CPF-27-Oct-final-12082016","Service","Financial Management","S10","7" ,"2016 ","The World Bank Group ","PRSP ","false ","2017 ","2020 ","This Country Partnership Framework (CPF) covers the four-year period, from FY 2017 through FY 2020. The CPF sets out a medium-term strategic framework that is intended to be flexible and responsive to the rapidly evolving situation in Afghanistan. It is aligned with country priorities as outlined in the government’s “Realizing Self-Reliance: Commitments to Reforms and Renewed Partnership” paper presented to the London Afghanistan Conference in December 2014 and draft National Peace and Development Framework (ANPDF). It is based on the findings and recommendations of the Systematic Country Diagnostic (SCD), which was completed in February 2016. ","true ","true ","true ","false ","false ","true ","false ","false ","false ","false ","false ","false ","false ","false ","false ","14 Jul 2017 ","true ","true "," ","true ","false ","http://documents.worldbank.org/curated/en/163401481660770129/pdf/108727-REVISED-PUBLIC-Afghanistan-CPF-27-Oct-final-12082016.pdf ","true ","false ","false "
"Asia","AFG","Afghanistan","Country Partnership Framework: The Islamic Republic of Afghanistan (2017-2020)","636356389079797152_108727-REVISED-PUBLIC-Afghanistan-CPF-27-Oct-final-12082016","Service","Internet connectivity","S3","2.C" ,"2016 ","The World Bank Group ","PRSP ","false ","2017 ","2020 ","This Country Partnership Framework (CPF) covers the four-year period, from FY 2017 through FY 2020. The CPF sets out a medium-term strategic framework that is intended to be flexible and responsive to the rapidly evolving situation in Afghanistan. It is aligned with country priorities as outlined in the government’s “Realizing Self-Reliance: Commitments to Reforms and Renewed Partnership” paper presented to the London Afghanistan Conference in December 2014 and draft National Peace and Development Framework (ANPDF). It is based on the findings and recommendations of the Systematic Country Diagnostic (SCD), which was completed in February 2016. ","true ","true ","true ","false ","false ","true ","false ","false ","false ","false ","false ","false ","false ","false ","false ","14 Jul 2017 ","true ","true "," ","true ","false ","http://documents.worldbank.org/curated/en/163401481660770129/pdf/108727-REVISED-PUBLIC-Afghanistan-CPF-27-Oct-final-12082016.pdf ","true ","false ","false "
"Asia","AFG","Afghanistan","Country Partnership Framework: The Islamic Republic of Afghanistan (2017-2020)","636356389079797152_108727-REVISED-PUBLIC-Afghanistan-CPF-27-Oct-final-12082016","Service","Business","4","1" ,"2016 ","The World Bank Group ","PRSP ","false ","2017 ","2020 ","This Country Partnership Framework (CPF) covers the four-year period, from FY 2017 through FY 2020. The CPF sets out a medium-term strategic framework that is intended to be flexible and responsive to the rapidly evolving situation in Afghanistan. It is aligned with country priorities as outlined in the government’s “Realizing Self-Reliance: Commitments to Reforms and Renewed Partnership” paper presented to the London Afghanistan Conference in December 2014 and draft National Peace and Development Framework (ANPDF). It is based on the findings and recommendations of the Systematic Country Diagnostic (SCD), which was completed in February 2016. ","true ","true ","true ","false ","false ","true ","false ","false ","false ","false ","false ","false ","false ","false ","false ","14 Jul 2017 ","true ","true "," ","true ","false ","http://documents.worldbank.org/curated/en/163401481660770129/pdf/108727-REVISED-PUBLIC-Afghanistan-CPF-27-Oct-final-12082016.pdf ","true ","false ","false "
"Asia","AFG","Afghanistan","Country Partnership Framework: The Islamic Republic of Afghanistan (2017-2020)","636356389079797152_108727-REVISED-PUBLIC-Afghanistan-CPF-27-Oct-final-12082016","Service","Social Services ","4","8.C" ,"2016 ","The World Bank Group ","PRSP ","false ","2017 ","2020 ","This Country Partnership Framework (CPF) covers the four-year period, from FY 2017 through FY 2020. The CPF sets out a medium-term strategic framework that is intended to be flexible and responsive to the rapidly evolving situation in Afghanistan. It is aligned with country priorities as outlined in the government’s “Realizing Self-Reliance: Commitments to Reforms and Renewed Partnership” paper presented to the London Afghanistan Conference in December 2014 and draft National Peace and Development Framework (ANPDF). It is based on the findings and recommendations of the Systematic Country Diagnostic (SCD), which was completed in February 2016. ","true ","true ","true ","false ","false ","true ","false ","false ","false ","false ","false ","false ","false ","false ","false ","14 Jul 2017 ","true ","true "," ","true ","false ","http://documents.worldbank.org/curated/en/163401481660770129/pdf/108727-REVISED-PUBLIC-Afghanistan-CPF-27-Oct-final-12082016.pdf ","true ","false ","false "
"Asia","AFG","Afghanistan","Country Partnership Framework: The Islamic Republic of Afghanistan (2017-2020)","636356389079797152_108727-REVISED-PUBLIC-Afghanistan-CPF-27-Oct-final-12082016","Product","Agriculture","1","4" ,"2016 ","The World Bank Group ","PRSP ","false ","2017 ","2020 ","This Country Partnership Framework (CPF) covers the four-year period, from FY 2017 through FY 2020. The CPF sets out a medium-term strategic framework that is intended to be flexible and responsive to the rapidly evolving situation in Afghanistan. It is aligned with country priorities as outlined in the government’s “Realizing Self-Reliance: Commitments to Reforms and Renewed Partnership” paper presented to the London Afghanistan Conference in December 2014 and draft National Peace and Development Framework (ANPDF). It is based on the findings and recommendations of the Systematic Country Diagnostic (SCD), which was completed in February 2016. ","true ","true ","true ","false ","false ","true ","false ","false ","false ","false ","false ","false ","false ","false ","false ","14 Jul 2017 ","true ","true "," ","true ","false ","http://documents.worldbank.org/curated/en/163401481660770129/pdf/108727-REVISED-PUBLIC-Afghanistan-CPF-27-Oct-final-12082016.pdf ","true ","false ","false "
"Asia","AFG","Afghanistan","Country Partnership Framework: The Islamic Republic of Afghanistan (2017-2020)","636356389079797152_108727-REVISED-PUBLIC-Afghanistan-CPF-27-Oct-final-12082016","Service","Education","S8","5" ,"2016 ","The World Bank Group ","PRSP ","false ","2017 ","2020 ","This Country Partnership Framework (CPF) covers the four-year period, from FY 2017 through FY 2020. The CPF sets out a medium-term strategic framework that is intended to be flexible and responsive to the rapidly evolving situation in Afghanistan. It is aligned with country priorities as outlined in the government’s “Realizing Self-Reliance: Commitments to Reforms and Renewed Partnership” paper presented to the London Afghanistan Conference in December 2014 and draft National Peace and Development Framework (ANPDF). It is based on the findings and recommendations of the Systematic Country Diagnostic (SCD), which was completed in February 2016. ","true ","true ","true ","false ","false ","true ","false ","false ","false ","false ","false ","false ","false ","false ","false ","14 Jul 2017 ","true ","true "," ","true ","false ","http://documents.worldbank.org/curated/en/163401481660770129/pdf/108727-REVISED-PUBLIC-Afghanistan-CPF-27-Oct-final-12082016.pdf ","true ","false ","false "
"Asia","AFG","Afghanistan","Afghanistan Country Strategy Paper (2007-2013)","636434062477211199_Afghanistan Country Strategy Paper (2007-2013)","","","","" ,"2007 "," ","Other ","false ","2007 ","2013 ","This Country Strategy Paper sets out the EC’s commitment to Afghanistan until 2013. There are three focal sectors: rural development; governance; and health. There are also three non-focal areas: social protection; mine action; and regional cooperation. ","true ","true ","false ","true ","false ","false ","false ","false ","false ","false ","false ","false ","false ","true ","false ","12 Oct 2017 ","false ","false "," ","true ","false ","https://ec.europa.eu/europeaid/sites/devco/files/csp-afghanistan-2007-2013_en.pdf ","false ","false ","false "
"Asia","AFG","Afghanistan","Diagnostic Trade Integration Study (2012-2014): Afghanistan","AFG_06","Service","Infrastructure Services","S15","11" ,"2012 ","EIF ","DTIS ","false ","2012 ","2014 ","This DTIS report is intended to identify concrete policy actions in three areas of endeavor: lowering the transaction costs of trade, increasing Afghanistan’s competitiveness in world markets, and providing an analytical foundation for Afghanistan’s National Trade Strategy. The study examines how to do this, looking not only at trade performance and policy, but also at three sectors with great export potential: agriculture, gemstones and carpets, as well as the investment climate, customs as a driver of trade facilitation, and on promoting infrastructure services. ","true ","false ","false ","false ","true ","false ","true ","false ","false ","false ","true ","true ","false ","false ","false ","05 Jul 2016 ","false ","true "," ","true ","false ","http://www.enhancedif.org/en/country-profile/afghanistan ","false ","false ","false "
"Asia","AFG","Afghanistan","Diagnostic Trade Integration Study (2012-2014): Afghanistan","AFG_06","Product","Gemstones","M7","66" ,"2012 ","EIF ","DTIS ","false ","2012 ","2014 ","This DTIS report is intended to identify concrete policy actions in three areas of endeavor: lowering the transaction costs of trade, increasing Afghanistan’s competitiveness in world markets, and providing an analytical foundation for Afghanistan’s National Trade Strategy. The study examines how to do this, looking not only at trade performance and policy, but also at three sectors with great export potential: agriculture, gemstones and carpets, as well as the investment climate, customs as a driver of trade facilitation, and on promoting infrastructure services. ","true ","false ","false ","false ","true ","false ","true ","false ","false ","false ","true ","true ","false ","false ","false ","05 Jul 2016 ","false ","true "," ","true ","false ","http://www.enhancedif.org/en/country-profile/afghanistan ","false ","false ","false "
"Asia","AFG","Afghanistan","Diagnostic Trade Integration Study (2012-2014): Afghanistan","AFG_06","Product","Carpets","M2","82" ,"2012 ","EIF ","DTIS ","false ","2012 ","2014 ","This DTIS report is intended to identify concrete policy actions in three areas of endeavor: lowering the transaction costs of trade, increasing Afghanistan’s competitiveness in world markets, and providing an analytical foundation for Afghanistan’s National Trade Strategy. The study examines how to do this, looking not only at trade performance and policy, but also at three sectors with great export potential: agriculture, gemstones and carpets, as well as the investment climate, customs as a driver of trade facilitation, and on promoting infrastructure services. ","true ","false ","false ","false ","true ","false ","true ","false ","false ","false ","true ","true ","false ","false ","false ","05 Jul 2016 ","false ","true "," ","true ","false ","http://www.enhancedif.org/en/country-profile/afghanistan ","false ","false ","false "
"Asia","AFG","Afghanistan","Afghanistan Strategic Plan (2005-2010)","636434060274849042_Afghanistan Strategic Plan (2005-2010)","","","","" ,"2007 ","USAID ","Other ","false ","2005 ","2010 ","This strategy is designed to set USAID/Afghanistan‘s strategic direction for the years 2005-2010. The main Strategic Objectives of the document are: 1)A thriving economy led by the private sector; 2)A democratic government with broad citizen participation; and 3) A better educated and healthier population. USAID/Afghanistan‘s  Strategic Objectives address the extreme fragility, insecurity, and poverty of Afghanistan. ","true ","false ","false ","false ","false ","false ","false ","false ","false ","false ","false ","false ","false ","true ","false ","12 Oct 2017 ","false ","false "," ","true ","false ","https://ec.europa.eu/europeaid/sites/devco/files/csp-afghanistan-2007-2013_en.pdf ","false ","false ","false "
"Asia","AFG","Afghanistan","National Development Strategy - Afghanistan 2008-2013","AFG_02","","","","" ,"2008 ","Islamic Republic of Afghanistan ","PRSP ","false ","2008 ","2013 ","The Afghanistan National Development Strategy is based on the Millennium Development Goals and it serves as the Poverty Reduction Strategy Paper for Afghanistan. It envisages the vision by 2020 of a stable, tolerant, united, pluralist and peaceful Islamic constitutional democracy, based on a strong private sector-led market economy, with social equity and environmental sustainability. The major goals of the strategy are: 1) achieve nationwide stabilization, strengthen law enforcement, and improve personal security for every Afghan; 2) strengthen democratic practice and institutions, human rights, the rule of law, delivery of public services and government accountability; 3) reduce poverty, ensure sustainable development through a private sector-led market economy, improve human development indicators, and make significant progress towards the Millennium Development Goals. ","true ","true ","false ","true ","false ","false ","false ","false ","true ","false ","false ","false ","false ","true ","true ","03 Aug 2016 ","true ","false "," ","true ","false ","http://www.enhancedif.org/documents/PRSPs/Afghanistan_PRSP%28May2008%29.pdf ","false ","false ","true "
"Asia","AFG","Afghanistan","Afghanistan; National Export Strategy 2018-2022","637066446747750345_NES Afghanistan 2018_2022","Product","Marble and Granite","M7","27" ,"2018 ","Ministry of Industry and Commerce ","NES-ITC ","true ","2018 ","2022 ","The principal outputs of NES Afghanistan design initiative are endorsed, coherent
and comprehensive export strategy documents with a five-year detailed plan of
action and implementation management framework. 
These documents include:
1. A main NES document, which contains Trade Support Functional strategies,
offering critical support across value chains and acting as enablers for sector
development;
2. Individual NES priority sector strategies packaged as separate documents, but
in alignment with the main NES findings and overarching strategic objectives. ","true ","true ","true ","false ","true ","true ","true ","true ","true ","true ","true ","true ","true ","true ","true ","14 Oct 2019 ","true ","true "," ","true ","false ","http://www.intracen.org/uploadedFiles/intracenorg/Content/Redesign/Projects/AAT/AFG_Main%20NES.pdf ","true ","false ","false "
"Asia","AFG","Afghanistan","Afghanistan; National Export Strategy 2018-2022","637066446747750345_NES Afghanistan 2018_2022","Product","Dried fruits and nuts","A17","05" ,"2018 ","Ministry of Industry and Commerce ","NES-ITC ","true ","2018 ","2022 ","The principal outputs of NES Afghanistan design initiative are endorsed, coherent
and comprehensive export strategy documents with a five-year detailed plan of
action and implementation management framework. 
These documents include:
1. A main NES document, which contains Trade Support Functional strategies,
offering critical support across value chains and acting as enablers for sector
development;
2. Individual NES priority sector strategies packaged as separate documents, but
in alignment with the main NES findings and overarching strategic objectives. ","true ","true ","true ","false ","true ","true ","true ","true ","true ","true ","true ","true ","true ","true ","true ","14 Oct 2019 ","true ","true "," ","true ","false ","http://www.intracen.org/uploadedFiles/intracenorg/Content/Redesign/Projects/AAT/AFG_Main%20NES.pdf ","true ","false ","false "
"Asia","AFG","Afghanistan","Afghanistan; National Export Strategy 2018-2022","637066446747750345_NES Afghanistan 2018_2022","Product","Carpets","M11","65" ,"2018 ","Ministry of Industry and Commerce ","NES-ITC ","true ","2018 ","2022 ","The principal outputs of NES Afghanistan design initiative are endorsed, coherent
and comprehensive export strategy documents with a five-year detailed plan of
action and implementation management framework. 
These documents include:
1. A main NES document, which contains Trade Support Functional strategies,
offering critical support across value chains and acting as enablers for sector
development;
2. Individual NES priority sector strategies packaged as separate documents, but
in alignment with the main NES findings and overarching strategic objectives. ","true ","true ","true ","false ","true ","true ","true ","true ","true ","true ","true ","true ","true ","true ","true ","14 Oct 2019 ","true ","true "," ","true ","false ","http://www.intracen.org/uploadedFiles/intracenorg/Content/Redesign/Projects/AAT/AFG_Main%20NES.pdf ","true ","false ","false "
"Asia","AFG","Afghanistan","Afghanistan; National Export Strategy 2018-2022","637066446747750345_NES Afghanistan 2018_2022","Product","Fresh fruits and vegetables","A8","05" ,"2018 ","Ministry of Industry and Commerce ","NES-ITC ","true ","2018 ","2022 ","The principal outputs of NES Afghanistan design initiative are endorsed, coherent
and comprehensive export strategy documents with a five-year detailed plan of
action and implementation management framework. 
These documents include:
1. A main NES document, which contains Trade Support Functional strategies,
offering critical support across value chains and acting as enablers for sector
development;
2. Individual NES priority sector strategies packaged as separate documents, but
in alignment with the main NES findings and overarching strategic objectives. ","true ","true ","true ","false ","true ","true ","true ","true ","true ","true ","true ","true ","true ","true ","true ","14 Oct 2019 ","true ","true "," ","true ","false ","http://www.intracen.org/uploadedFiles/intracenorg/Content/Redesign/Projects/AAT/AFG_Main%20NES.pdf ","true ","false ","false "
"Asia","AFG","Afghanistan","Afghanistan; National Export Strategy 2018-2022","637066446747750345_NES Afghanistan 2018_2022","Service","Financial Services","S10","7" ,"2018 ","Ministry of Industry and Commerce ","NES-ITC ","true ","2018 ","2022 ","The principal outputs of NES Afghanistan design initiative are endorsed, coherent
and comprehensive export strategy documents with a five-year detailed plan of
action and implementation management framework. 
These documents include:
1. A main NES document, which contains Trade Support Functional strategies,
offering critical support across value chains and acting as enablers for sector
development;
2. Individual NES priority sector strategies packaged as separate documents, but
in alignment with the main NES findings and overarching strategic objectives. ","true ","true ","true ","false ","true ","true ","true ","true ","true ","true ","true ","true ","true ","true ","true ","14 Oct 2019 ","true ","true "," ","true ","false ","http://www.intracen.org/uploadedFiles/intracenorg/Content/Redesign/Projects/AAT/AFG_Main%20NES.pdf ","true ","false ","false "
"Asia","AFG","Afghanistan","Afghanistan; National Export Strategy 2018-2022","637066446747750345_NES Afghanistan 2018_2022","Product","Jewelry ","M2","89" ,"2018 ","Ministry of Industry and Commerce ","NES-ITC ","true ","2018 ","2022 ","The principal outputs of NES Afghanistan design initiative are endorsed, coherent
and comprehensive export strategy documents with a five-year detailed plan of
action and implementation management framework. 
These documents include:
1. A main NES document, which contains Trade Support Functional strategies,
offering critical support across value chains and acting as enablers for sector
development;
2. Individual NES priority sector strategies packaged as separate documents, but
in alignment with the main NES findings and overarching strategic objectives. ","true ","true ","true ","false ","true ","true ","true ","true ","true ","true ","true ","true ","true ","true ","true ","14 Oct 2019 ","true ","true "," ","true ","false ","http://www.intracen.org/uploadedFiles/intracenorg/Content/Redesign/Projects/AAT/AFG_Main%20NES.pdf ","true ","false ","false "
"Asia","AFG","Afghanistan","Afghanistan; National Export Strategy 2018-2022","637066446747750345_NES Afghanistan 2018_2022","Product","Saffron","A15","07" ,"2018 ","Ministry of Industry and Commerce ","NES-ITC ","true ","2018 ","2022 ","The principal outputs of NES Afghanistan design initiative are endorsed, coherent
and comprehensive export strategy documents with a five-year detailed plan of
action and implementation management framework. 
These documents include:
1. A main NES document, which contains Trade Support Functional strategies,
offering critical support across value chains and acting as enablers for sector
development;
2. Individual NES priority sector strategies packaged as separate documents, but
in alignment with the main NES findings and overarching strategic objectives. ","true ","true ","true ","false ","true ","true ","true ","true ","true ","true ","true ","true ","true ","true ","true ","14 Oct 2019 ","true ","true "," ","true ","false ","http://www.intracen.org/uploadedFiles/intracenorg/Content/Redesign/Projects/AAT/AFG_Main%20NES.pdf ","true ","false ","false "
"Asia","AFG","Afghanistan","Afghanistan; National Export Strategy 2018-2022","637066446747750345_NES Afghanistan 2018_2022","Service","Educational services","S8","5" ,"2018 ","Ministry of Industry and Commerce ","NES-ITC ","true ","2018 ","2022 ","The principal outputs of NES Afghanistan design initiative are endorsed, coherent
and comprehensive export strategy documents with a five-year detailed plan of
action and implementation management framework. 
These documents include:
1. A main NES document, which contains Trade Support Functional strategies,
offering critical support across value chains and acting as enablers for sector
development;
2. Individual NES priority sector strategies packaged as separate documents, but
in alignment with the main NES findings and overarching strategic objectives. ","true ","true ","true ","false ","true ","true ","true ","true ","true ","true ","true ","true ","true ","true ","true ","14 Oct 2019 ","true ","true "," ","true ","false ","http://www.intracen.org/uploadedFiles/intracenorg/Content/Redesign/Projects/AAT/AFG_Main%20NES.pdf ","true ","false ","false "
"Asia","AFG","Afghanistan","UNDAF Afghanistan (2015-2019)","AFG_07","Service","Children and Family Social Services","S11","8.C" ,"2014 ","UNDP ","UNDAF ","false ","2015 ","2019 ","The United Nations Development Assistance Framework (UNDAF) forms the overall vision of the United Nations Country Team’s (UNCT) work between 2015 and 2019. This document comprises three main parts.The first part describes the key development challenges facing Afghanistan, taking particular account of its conflict-affected, transitional context. The second part describes the UNDAF’s Priority Areas and Outcomes which address fundamental challenges facing Afghanistan, and which the UN can help to address These are i) equitable economic development ii) basic social services, iii) social equity and investment in human capital, iv) justice and rule of law and v) accountable governance. The third and final part consists of the Results Matrix and M&E framework. ","true ","true ","true ","true ","false ","false ","false ","false ","true ","false ","false ","false ","false ","false ","true ","25 Oct 2019 ","false ","false "," ","true ","false ","https://planipolis.iiep.unesco.org/sites/planipolis/files/ressources/afghanistan_undaf_2015-2019.pdf ","false ","false ","true "
